"row.names","cln3.1","cln3.2","clb2.2","clb2.1","alpha0","alpha7","alpha14","alpha21","alpha28","alpha35","alpha42","alpha49","alpha56","alpha63","alpha70","alpha77","alpha84","alpha91","alpha98","alpha105","alpha112","alpha119","cdc15.10","cdc15.30","cdc15.50","cdc15.70","cdc15.80","cdc15.90","cdc15.100","cdc15.110","cdc15.120","cdc15.130","cdc15.140","cdc15.150","cdc15.160","cdc15.170","cdc15.180","cdc15.190","cdc15.200","cdc15.210","cdc15.220","cdc15.230","cdc15.240","cdc15.250","cdc15.270","cdc15.290","cdc28.0","cdc28.10","cdc28.20","cdc28.30","cdc28.40","cdc28.50","cdc28.60","cdc28.70","cdc28.80","cdc28.90","cdc28.100","cdc28.110","cdc28.120","cdc28.130","cdc28.140","cdc28.150","cdc28.160","elu0","elu30","elu60","elu90","elu120","elu150","elu180","elu210","elu240","elu270","elu300","elu330","elu360","elu390","peak"
"YIL135C",0.19,-0.18,-0.11,-0.17,0.08,0.11,0.06,-0.028,0.21,-0.18,0.36,-0.04,0.04,-0.11,-0.28,-0.24,0.03,-0.13,0.04,0.01,0.09,-0.06,-0.68,-0.49,0,0.3,0.47,0.3,0.03,0.25,-0.29,-0.04,-0.36,0.06,0.14,0.3,0.3,0.03,0.01,0.14,0.11,-0.18,-0.25,-0.02,-0.09,-0.04,0.03,-0.67,-0.26,0.41,0.31,0.2,0.13,0.29,0.05,-0.2,-0.16,-0.17,0.27,0,0.127142857142857,-0.07,-0.14,0.29,-0.19,-0.19,-0.17,-0.24,-0.47,0.08,0.22,0.33,0.2,-0.26,0.38,-0.01,0.03,"S/G2"
"YIL138C",-0.56,0.38,0.6,0.18,-0.56,-0.26,-0.18,-0.13,-0.27,0.36,0.13,0.32,0.31,0.084,-0.03,0.05,-0.13,-0.27,-0.09,0.24,0.18,0.32,-0.02,-0.26,0.03,0.07,0.03,0.12,0.17,0.07,-0.6,-0.26,-0.91,-0.28,-0.43,-0.01,0.54,0.44,-0.11,0.3,-0.3,0.34,-0.35,0.45,0.32,0.67,-0.55,-0.19,-0.41,-0.44,0.13,0.43,0.2,0.09,0.13,-0.51,-0.06,0.4,0.2,0.043,0.49,-0.07,0.18,0.62,-0.29,-0.59,0.31,0.1,0,-0.09,-0.03,0.08,0.01,0.26,-0.09,-0.27,-0.03,"S/G2"
"YIR010W",0.44,0.12,-0.67,-0.45,-0.51,-0.2,-0.48,-0.18,0.08,0.22,0.38,0.22,0.16,-0.2,-0.18,-0.2,0.06,0.08,0.39,0.55,-0.17,-0.106,-0.19,0.05,0.28,0.85,0.16,0.42,-0.55,-0.17,-0.45,-0.23,-0.65,0,-0.23,0.48,0.32,0.54,0.36,0.05,0.03,-0.15,-0.4,-0.29,-0.33,0.11,-0.6,-0.38,-0.62,0.37,0.6,0.54,0.34,0.24,-0.13,-0.26,-0.4,-0.14,0.36,0.48,0.094,-0.13,-0.27,-0.06,-0.29,-0.1,0.1,-0.16,0.19,0.06,0.35,0.3,-0.11,-0.03,-0.05,-0.13,-0.06,"S/G2"
"YJL060W",0.41,1.25,-0.64,0.36,-0.02,-0.092,0.54,0.28,0.04,0.05,0.5,0,0.52,-0.21,-0.44,-0.42,-0.09,-0.56,0.02,-0.31,0.21,-0.09,-1.2,-1.79,-0.62,0.69,0.4,0.25,-0.13,-0.22,-0.07,-0.07,-0.4,0.47,0.28,0.63,0.34,0.35,0.36,0.23,-0.12,-0.92,-0.18,0.49,0.52,0.7,-0.23,-0.79,-0.95,0.21,0.35,0.81,-0.2,-0.37,-0.27,-0.16,-0.09,0.17,0.38,0.57,0.56,0.116,0.075,-0.5,-0.02,-0.07,-0.36,-0.48,-0.19,-0.04,-0.04,0.15,0.22,0.35,0.36,0.21,0.41,"S/G2"
"YJL099W",0.06,-0.47,0.28,0.07,0.02,0.1,-0.17,-0.15,0.06,0.22,0.27,0.35,0.03,-0.06,-0.45,-0.27,-0.15,-0.22,-0.03,-0.01,0.46,0,-0.43,-0.22,0.27,0.56,0.05,0.07,0.21,0.33,-0.33,-0.37,0.07,0.28,0.3,-0.11,0.03,-0.19,-0.09,-0.26,-0.33,0.13,0.1,-0.6,0.41,0.09,0.24,-1.03,-0.57,0,-0.06,0.86,0.82,0.1,0.17,-0.05,-0.8,-0.26,-0.01,0.58,0.315714285714286,0.14,-0.11,0.84,0,-0.03,0.44,0.24,-0.01,0.06,-0.1,-0.49,-0.28,0.05,-0.08,-0.63,-0.01,"S/G2"
"YJL134W",-0.67,0.31,-0.09,-0.17,-0.42,-0.232222222222222,-0.31,0.11,-0.03,0.36,0.18,0.01,0.11,0.24,-0.1,-0.24,0.03,-0.18,0.23,0.24,-0.1,-0.14,-0.49,-0.87,-0.24,0.51,0.67,0.44,0.23,0.11,-0.7,-0.32,-0.32,0.11,0.09,0.45,1.05,0.31,0.4,0.01,0.03,-0.27,0.03,-0.49,-0.47,-0.26,-0.32,-0.46,-0.24,0.35,0.45,0.1,0.01,0.16,0.13,-0.3,-0.54,-0.01,0.21,0.35,0.0133333333333333,0.15,-0.04,-0.23,0.14,-0.16,-0.15,0.04,0.1,0.03,0.31,0.04,0.13,0.24,-0.05,-0.42,-0.02,"S/G2"
"YJL137C",0.61,0.08,-0.23,-0.3,-0.52,-0.178,-0.18,-0.08,-0.06,0.31,0.38,0.46,0.23,-0.16,-0.37,-0.41,0.04,-0.11,0.21,0.34,0.05,-0.13,-0.41,-0.66,-0.45,0.26,0.86,0.07,0.31,0.02,0.23,-0.98,-0.66,-0.14,0.18,0.05,0.57,-0.14,0.57,-0.34,0.69,0.48,0.72,-0.61,-0.31,-0.29,-0.2,-0.31,-1.25,0.05,0.63,0.73,0.31,0.44,0.05,-0.22,-0.33,-0.27,0.08,0.26,0.205714285714286,0.16,-0.13,-0.17,-0.35,0.14,-0.1,-0.66,-0.18,-0.05,0.25,0.17,0.06,0.29,0.46,0.1,0.03,"S/G2"
"YJL158C",1.06,1.54,-0.74,-0.67,-1.92,-2.32,-0.87,-0.32,0.44,0.19,1.13,0.64,0.79,-0.01,-0.09,-0.25,0.44,0.23,0.72,0.37,0.88,-0.04,-0.36,-0.54,0.15,0.71,1.02,0.84,0.77,0.13,0.08,-0.43,-0.41,0.13,-0.13,0.19,0.39,0.18,0.31,0.51,0.17,-1.33,-0.17,-0.94,-0.68,-0.57,-0.89,-0.79,0.38,0.21,0.12,-0.08,-0.06,0.05,-0.55,0.78,0.39,0.122222222222222,-0.26,0.57,0.01,0.16,-0.03,-1.69,-2.25,-1.64,-1.43,-0.13,0.79,0.45,1.13,0.87,1.2,0.6,1,0.47,0.65,"S/G2"
"YJR001W",0.6,0.96,0.1,-0.17,-0.17,-0.38,0.21,0.17,0.39,0.23,0.61,0.05,-0.12,-0.29,-0.24,-0.36,-0.09,-0.19,0.33,0.03,0.28,-0.46,-0.84,-0.89,-1.56,0.46,0.98,0.54,0.42,-0.23,0.09,-0.22,-0.12,0.14,0.48,0.24,0.78,0.28,0.84,0.18,0.5,-1.22,0.11,-0.56,-0.3,-0.1,-0.81,-0.51,-0.07,0.21,0.17,0.08,-0.09,-0.28,0.26,-0.09,0.23,0.41,0.32,0.3,-0.116666666666667,0.12,-0.26,-0.28,-0.1,-0.2,-0.62,-0.16,0.11,0.34,0.29,0.25,0.22,-0.2,0.34,0.09,-0.07,"S/G2"
"YJR010W",-0.2,2.06,-0.64,-0.51,0.05,-0.3,0.01,-0.34,-0.19,0.23,0.78,0.66,0.71,-0.45,0.32,-0.55,-0.4,-0.58,0.13,0.46,-0.24,-0.31,-0.53,-0.91,-0.17,0.75,1.55,0.14,-0.48,-0.66,-0.62,-0.48,-0.69,-0.05,0.4,0.43,0.55,0.09,0.29,0.03,-0.14,0.06,0.42,-0.13,0.07,0.07,-0.58,-1.66,-0.69,0.83,1.95,2.09,0.7,0.02,-0.61,-1.39,-0.42,-0.29,0.17,-0.1,0.301428571428571,-0.1,0.1,-0.48,0.75,0.61,-0.01,0.01,-0.09,-0.29,-0.16,0.08,-0.12,-0.12,-0.01,0.01,-0.16,"S/G2"
"YJR048W",0.78,0.26,0.2,-0.1,-0.44,-0.22,-0.18,0.2,0.42,0.39,0.44,-0.05,-0.18,-0.08,-0.08,-0.2,0.26,-0.22,0.17,-0.24,0.5,-0.49,-1.87,-2.2,-1.31,-0.05,0.49,0.52,0,0.42,-0.19,0.37,-0.22,0.27,-0.35,-0.15,-0.01,0.41,0.06,0.63,-0.03,0.74,0.26,0.74,0.57,0.88,-0.42,-1.04,-0.66,-0.12,0.04,-0.28,-0.75,-1,0.23,0.66,-0.15,0.35,0.135555555555556,0.45,0.59,1.03,1.08,-1.06,-0.4,-0.09,0.09,0.11,0.12,0.09,0.43,0.19,0.14,0.13,0.29,0.06,-0.1,"S/G2"
"YJR110W",0.142,-0.64,-0.34,0.38,-0.23,-0.13,-0.15,-0.51,-0.19,0.34,0.1,-0.02,0.17,0.57,-0.04,0.03,-0.02,-0.27,-0.04,0.2,-0.09,0.28,0.26,0.12,-0.09,-0.31,0.19,0.29,0.24,-0.49,0.4,0.01,-0.45,0.18,0.05,0.5,0.08,-0.39,-0.26,-0.13,0.268571428571429,-0.26,0.51,-0.13,-0.35,0.02,-0.42,-0.48,-0.87,0.22,0.35,0.86,0.46,0.34,0.01,-1.15,-0.06,-0.2,0.25,0.3,0.39,0.24,0.181111111111111,-0.22,-0.06,0.29,-0.12,-0.03,-0.09,-0.11,0.17,-0.17,0.06,0.34,0.35,-0.29,-0.11,"S/G2"
"YKL004W",-0.51,0,-0.27,0.1,-0.1,-1.06,-0.67,-0.82,0.03,-0.08,0.92,-0.01,0.54,-0.01,0.07,-0.33,0.23,-0.22,0.35,0.15,0.6,0.41,0.24,-0.11,-0.08,0.65,0.23,0.87,0.02,0.49,-0.18,-0.04,-0.68,-0.03,-0.38,0.07,0.24,0.46,-0.11,0.46,0.5,-0.58,-0.16,-0.68,-0.7,-0.51,-0.7,-0.06,0.02,0.13,0.34,0.09,0.2,-0.04,0.15,0.09,-0.35,-0.14,0.01,0.296,0.14,0.17,-0.07,-1.05,-0.33,-0.38,-0.05,0.17,0.31,0.22,0.06,0.25,0.43,0.23,0.23,-0.31,0.22,"S/G2"
"YKL035W",-0.51,0.91,0.18,1.09,-0.65,0.67,0.37,0.45,0.24,0.06,0.09,-0.08,-0.01,-0.27,-0.37,-0.39,-0.06,-0.23,0.22,0.3,-0.28,-0.06,-1.5,-2.06,-0.7,0.48,0.58,0.72,-0.44,0.08,-0.62,-0.46,-0.54,-0.04,0.14,0.31,1.13,0.52,0.6,0.24,0.08,0,0.75,0.1,0.21,0.43,-0.56,-1.4,-0.48,0.01,0.14,0.08,0.27,0.26,0.26,0.42,0.01,0.17,0.33,0.23,0.34,0.23,0.03,0.51,-0.27,0.02,-0.32,-0.99,-0.74,-0.3,0.14,0.6,0.15,-0.42,0.69,0.69,0.23,"S/G2"
"YKL048C",0.42,-0.18,-0.18,-0.4,-0.02,-0.68,-0.17,-0.21,0.38,0.38,0.32,-0.14,-0.04,-0.06,0.35,-0.28,-0.12,-0.12,0.19,0.29,0.16,-0.24,-0.33,0.05,0.59,0.71,0.18,0.33,-0.09,-0.15,-0.81,-0.09,-0.64,0.35,-0.25,0.38,0.33,0.68,0.19,0.15,-0.29,-0.79,-0.46,-0.02,-0.09,0.07,-0.33,-0.79,-0.57,0.13,0.37,0.54,0.37,-0.13,-0.02,-0.73,-0.43,0.01,0.53,0.54,0.1725,0.28,0.25,-0.19,-0.37,-0.17,-0.24,0.25,-0.27,-0.08,0.16,0.42,0.18,0.27,0.18,0.01,-0.15,"S/G2"
"YKL052C",0,0.07,-0.54,-0.29,0.01,-0.49,0.03,-0.31,0.77,0.54,0.44,-0.1,0.08,-0.04,0.07,-0.49,-0.25,0.04,0.07,-0.1,0.33,-0.62,-0.09,-0.14,0.46,0.9,0.15,0.85,-0.34,0.23,-0.77,-0.08,-0.91,0.23,-0.8,0.32,-0.11,0.72,-0.09,0.57,-0.67,-0.77,-0.57,0.29,0.26,0.38,-0.6,-0.55,0.01,0.61,0.77,0.6,0.42,0.12,0.05,-0.76,-0.26,-0.13,0.05,0.16,-0.0633333333333333,-0.1,-0.37,-0.38,-0.06,-0.24,-0.12,0.16,-0.16,0.13,0.27,0.35,-0.02,0.02,0.07,0.04,-0.06,"S/G2"
"YKL069W",-0.12,-0.32,-0.04,-0.23,-0.29,-0.07,-0.4,-0.15,-0.02,0.44,0.41,0.24,0.34,0.17,-0.25,-0.27,-0.17,-0.45,0.13,0.21,-0.02,0.15,-0.14,-0.65,-0.1,0.74,0.64,0.52,0.19,-0.02,-0.85,-1.1,-0.6,-0.12,0.02,0.1,0.92,0.27,0.35,0.3,-0.07,0.01,-0.09,-0.51,-0.13,0.3,-0.17,0.24,-0.03,0.36,0.61,0.41,0.13,0.22,-0.23,-0.38,-0.56,-0.24,-0.03,0.36,-0.126,-0.09,-0.59,0.19,0.15,0.46,-0.13,-0.29,-0.35,-0.02,0.17,0.13,-0.04,0.04,-0.09,-0.31,0.09,"S/G2"
"YKL096W",0.99,1.56,-0.94,-1.32,-1.1,0.26,0.24,-0.26,0.03,0.7,1.6,0.72,-0.15,1.41,-2.07,-2.13,-0.78,-0.45,0.82,0.5,0.89,-0.23,-1.85,-2.36,0.08,0.57,1.36,0.59,0.22,-0.46,-0.26,-0.59,0.48,0.83,1.12,0.66,0.7,0.5,0.82,0.08,0.24,-1.02,-0.73,-0.63,-0.29,-0.07,-1.52,-2.35,-1.63,-0.68,0.12,0.07,0.12,0.34,0.19,0.84,0.7,0.75,0.308888888888889,1.04,0.94,0.76,0.32,-1.11,0.2,-0.29,-0.9,-0.76,-0.5,0.04,0.52,0.68,0.31,0.18,0.74,0.64,0.25,"S/G2"
"YKL096W-A",-0.04,0.44,0.19,-0.47,-0.12,-0.59,-0.32,-0.43,0.18,-0.41,0.6,-0.03,0.16,-0.36,-0.43,-0.66,0.27,-0.1,0.96,0.18,0.92,0.18,-1.28,-1.3,-0.66,0.2,0.79,0.65,0.76,0.59,0.84,-0.03,-0.21,-0.19,0.07,-0.3,-0.29,0.33,0.59,0.64,0.64,-0.39,-0.24,-0.4,-0.59,-0.26,-0.02,-0.07,0.72,0.32,0.34,-0.03,-0.08,0.43,-0.37,0.065,-2.93,0.11,-0.34,0.84,0.29,0.57,0.23,-0.97,-0.76,-0.74,-0.9,-0.34,-0.01,0.3,0.53,0.77,0.37,0.45,0.63,0.4,0.25,"S/G2"
"YKL183W",0.56,-0.71,-0.17,-0.51,-0.38,-0.15,-0.38,-0.08,0.11,0.45,0.16,0.34,0.31,-0.01,0.29,-0.26,-0.36,-0.11,0.06,0.3,-0.03,-0.26,-0.22,-0.13,-0.08,0.36,0.36,0.1,0.37,0.36,0.13,-0.28,-0.44,-0.46,-0.16,0.13,-0.08,0.04,0.16,-0.08,0.05,0.32,0.56,-0.3,-0.35,-0.35,-1.04,-0.9,-0.58,0.04,0.17,-0.07,0.22,-0.05,0.4,0.32,-0.48,0.1,0.34,0.46,0.5175,0.65,0.4,0.28,-0.18,0.04,0.41,0.42,-0.09,0.21,0.21,-0.21,-0.15,-0.13,-0.49,-0.19,-0.13,"S/G2"
"YKR039W",-0.47,-0.64,-0.07,1.04,-0.06,1.34,0.23,-0.2,-0.04,-0.07,0.17,0.036,0.02,-0.31,-0.83,-0.04,-0.12,-0.06,0.015,0.06,0.21,-0.29,-3.27,-3.51,-1.61,0.82,0.11,0.84,0.1,0.72,-0.1,0.23,-0.28,0.37,0.26,0.92,0.81,1.18,0.5,0.83,-0.04,-0.43,0.38,0.23,0.4,0.58,-0.54,-1.29,-1.87,-2.21,-1.46,-0.68,-0.43,0.47,0.63,1.33,0.83,0.73,0.777777777777778,1.13,0.98,1.35,1.02,-1.53,-0.08,-0.17,0.04,-0.66,-0.55,-0.23,0.7,0.76,0.3,-0.41,0.39,0.83,0.61,"S/G2"
"YKR041W",-0.14,-0.272,-0.0877777777777778,0.07,-0.4,-0.04,-0.16,-0.28,0.25,-0.1,0.35,0.34,0.07,0.15,-0.35,-0.06,-0.16,-0.16,0.03,0.14,0.32,0.05,-0.23,0.05,0.16,0.45,-0.07,0.52,0.01,0,-0.35,-0.23,-0.46,0.03,0.2,0.69,0.37,0.1,0.62,-0.29,-0.06,-0.13,0.67,-0.78,-0.35,-0.94,-0.325,-1.92,-1.23,-0.37,1.01,0.4,1.21,0.38,-0.53,0.26,-0.16,0.53,0.05,-0.41,0.82,0.38,-0.41,0.46,0.02,0.05,0.09,0.09,-0.09,0.09,-0.22,0.17,0.02,0.24,-0.37,-0.6,0.05,"S/G2"
"YLL032C",0.07,-0.58,-0.15,0.11,0.15,-0.98,-0.6,-0.8,-0.12,0.27,0.62,0.47,0.49,0.05,-0.16,-0.56,-0.28,0.22,0.39,0.27,0.44,0.13,-0.17,-0.81,-0.58,0.58,0.51,0.51,0.03,0.17,-0.12,-0.47,-0.79,-0.66,-0.47,0.19,0.71,0.72,0.95,0.29,0.58,0.46,-0.05,-0.51,-0.61,-0.47,0.1,-0.57,-0.46,0,0.34,0.51,0.64,0.45,0.06,-0.88,-0.73,-0.46,0.19,0.54,0.076,0.3,-0.03,0.15,-0.32,-0.28,0.3,0.12,0.05,0.23,0.05,0.16,0,0.33,-0.32,-0.17,-0.28,"S/G2"
"YLR056W",0.9,1.51,0.04,-0.06,-0.96,-1.35,-0.87,-0.56,0.39,0.29,1.1,0.22,0.51,0.11,0.06,-0.13,0.24,-0.08,0.52,0.15,0.53,-0.16,-0.91,-1.01,-0.48,0.73,0.77,0.93,0.77,0.68,0.01,0.32,-0.34,0.11,-0.03,0.02,0.3,0.13,0.18,0.26,0.45,-1.06,0.2,-0.6,-0.81,-0.62,-0.43,-0.78,0.09,-0.13,0.05,-0.38,-0.22,-0.02,-0.35,0.97,0.18,-0.0466666666666667,-0.2,0.35,0.18,0.48,0.22,-1.16,0.6,0.03,0.05,0.4,0.13,0.03,0,-0.16,0.37,0.17,-0.33,-0.4,0.29,"S/G2"
"YLR058C",-0.86,-0.01,-0.34,0.03,-0.59,0.5,0.59,0.02,-0.15,-0.7,0.22,-0.01,0.38,0.02,-0.03,-0.4,-0.53,-0.57,-0.05,0.21,0.72,0.35,-0.8,-1.39,-1.25,-0.57,-0.35,-0.05,-0.05,-0.02,-0.43,-0.08,-0.44,0.2,-0.08,0.35,0.56,0.44,0.24,0.59,0.67,-0.18,0.93,0.41,0.49,0.83,-0.43,-0.9,-0.42,0.04,-0.03,-0.09,-0.22,-0.12,-0.58,0.36,0.1,0.04,0.20125,0.77,0.63,0.56,0.3,-0.95,0.18,-0.71,-0.22,-0.34,-0.51,-0.88,-0.1,0.06,0.66,0.39,0.58,0.95,0.89,"S/G2"
"YLR099C",0.28,0.81,-0.3,-0.51,0.71,-0.2,-0.39,-0.37,-0.2,0.06,0.21,0.03,0.13,-0.35,0.21,0.01,0.17,-0.13,0.17,0.28,-0.2,-0.1,0.27,-0.02,0.15,0.67,0.45,0.77,0.07,-0.49,-0.45,-0.22,-0.55,0.21,-0.11,0.29,0.42,0.57,0.7,0.15,0.11,-1.06,-0.94,-0.41,-0.28,-0.33,-0.48,-0.63,-0.18,-0.07,-0.25,-0.09,0.15,0.73,0.19,0.72,0.57,0.01,-0.3,0.14,0.09,-0.1,-0.42,1.01,-0.28,-0.12,-0.01,0.02,0.01,-0.01,0.07,-0.19,-0.16,0.01,0.01,-0.25,-0.11,"S/G2"
"YLR142W",-0.62,0.53,0.24,0.73,-0.29,0.02,0.41,0.07,0.45,0.15,0.44,0.45,0.34,0.22,-0.26,-0.16,-0.13,-0.46,-0.54,-0.18,-0.46,-0.09,-1.97,-1.47,-0.35,0.85,0.76,0.99,0.36,-0.17,-0.21,-1.25,-0.91,-0.09,0.06,0.6,-0.12,0.48,0.4,0.37,0.06,0.02,0.43,0.09,0.27,0.8,-0.285,-1.26,-1.63,-0.52,-0.23,-0.24,-0.03,-0.04,0.32,-0.07,0.04,0.27,0.9,0.78,0.284,0.87,0.83,2.42,-0.54,0.24,-0.16,-0.65,-0.49,-0.7,0.12,-0.02,-0.14,-0.11,0.18,-0.18,0.04,"S/G2"
"YLR169W",0.2,-0.81,-0.18,-0.07,-0.07,0.35,-0.09,-0.3,-0.16,-0.03,0.5,0.15,0.22,-0.18,-0.14,-0.18,-0.2,-0.37,0.04,0.03,0.06,0.37,-0.16,-0.38,-0.34,-0.02,0.06,0.17,0.57,-0.21,0.17,-0.06,0.64,-0.48,0.03,-0.13,0.53,-0.51,0.54,-0.2,0.53,-0.46,0.64,-0.59,0.11,-0.42,-0.56,-0.87,-1.07,-0.5,0.12,0.11,0,-0.09,0.17,0.56,0.3,0.08,0.12,0.5,0.468333333333333,0.64,0.5,-0.09,-0.01,-0.3,-0.07,-0.28,-0.17,-0.07,-0.01,0.18,0.13,0.1,0.26,0.36,-0.03,"S/G2"
"YLR180W",-0.14,0.52,-0.49,-0.03,0.34,0.03,-0.14,-0.58,-0.29,-0.2,0.94,0.44,0.49,0.04,-0.11,-0.38,-0.2,-0.66,-0.05,-0.02,0.34,0,0.68,0.24,0.13,0.64,0.29,0.02,-0.98,-0.34,-0.95,0.13,-0.3,0.57,-0.01,0.55,-0.08,0.25,-0.0825,0.05,-0.04,-0.49,-0.47,0.05,0.08,-0.02,-0.71,-0.32,0.16,0.16,0.58,0.21,0.12,-0.1,-0.49,0.17,-0.02,-0.0311111111111111,-0.1,0.11,0.08,0.11,0.04,-1.71,0.04,-0.62,0.02,0.62,0.47,0.35,0.24,0.33,0.91,0.11,0.19,-0.74,-0.21,"S/G2"
"YLR209C",0.33,0.31,0.46,0.19,0.24,-0.21,0,-0.11,0.33,-0.04,0.49,0.08,0.07,-0.32,-0.38,-0.43,0.18,-0.25,0.13,0.05,0.39,-0.21,-0.76,-0.76,-0.02,0.39,0.49,0.6,0.22,0.04,-0.27,-0.31,-0.79,0.11,-0.25,0.17,0.52,0.35,0.49,0.35,-0.34,-0.46,0.01,-0.06,0.03,0.21,-0.34,-0.33,0.15,0.23,0.39,0.15,0.04,-0.37,0.24,0.01,-0.5,-0.02,0.3,-0.06,-0.075,0.3,-0.19,-0.41,-0.48,-0.37,-0.87,-0.3,0.07,-0.07,0.39,0.7,0.36,0.24,0.44,0.34,-0.03,"S/G2"
"YLR210W",-0.06,-0.01,-0.62,-0.01,0.05,0.01,-0.27,0.23,0.36,0.38,0.36,-0.03,-0.11,-0.09,-0.42,-0.08,-0.14,0.22,0.17,0.11,-0.79,0.04,-0.69,-0.28,0.09,0.95,0.24,0.7,-0.22,-0.22,-0.72,-0.43,-0.24,0.24,-0.22,0.76,0.38,0.86,-0.37,0.13,-0.96,-0.61,-0.53,0.3,0.31,0.52,-0.43,-0.4,-0.24,0.42,0.42,0.41,0.68,-0.02,0.34,-1.08,-0.29,-0.06,0.26,0.335555555555556,-0.06,0.21,-0.16,0.16,-0.46,-0.19,0.1,0.19,0.25,0.29,0.21,0.22,0.01,0.3,-0.29,-0.48,-0.31,"S/G2"
"YLR225C",0.18,-0.04,-0.2,-0.34,0.68,0.02,-0.05,-0.39,0.02,-0.12,0.62,0.04,0.12,-0.05,-0.31,-0.37,-0.12,-0.33,0.12,0.05,0.13,-0.07,0.17,-0.03,0.48,0.43,-0.11,0.19,-0.34,0.13,-0.76,0.21,-0.47,0.25,-0.45,0.45,-0.08,0.58,-0.19,0.08,-1.04,-0.13,-0.55,0.39,0.24,0.54,-0.22,-0.5,-1.06,-0.16,0.3,0.04,0.09,0.14,0.09,0.31,0.14,0.16,0.17,-0.01,0.221666666666667,0.22,0.29,0.6,-0.22,-0.22,-0.22,0.08,-0.24,-0.12,-0.16,0.18,-0.08,-0.1,0.26,0.35,-0.12,"S/G2"
"YLR288C",0.03,-0.4,-0.38,0.07,0.09,0.45,0.21,-0.93,0.0588888888888889,0.25,0.14,0.34,0.17,0.05,-0.6,0.07,0.21,0.07,-0.26,0.14,-0.02,-0.24,-0.9,-0.05,0.5,0.28,0.39,0,0.32,-0.29,-0.19,-0.52,-0.87,-0.05,0.07,0.24,0.51,0.14,0.23,-0.2,0.21,-0.24,0.47,-0.03,-0.02,0.01,-0.31,0.13,-0.17,0.19,0.53,0.43,-0.04,-0.41,-0.07,-0.57,-0.43,0.08,0.39,0.06,0.028,0.18,0.02,0.09,0.31,0.37,-0.38,0.07,0.04,0.106666666666667,-0.05,0.31,-0.17,0.07,-0.3,-0.54,0.2,"S/G2"
"YLR302C",0.28,-0.233,-0.25,0,-0.029,0.17,0.58,0.01,0.04,0.09,0.47,0.68,0.18,0.01,-0.19,-0.2,-0.15,-0.44,-0.52,-0.36,-0.23,-0.14,-0.23,-0.36,-0.19,0.79,0.46,0.07,0.05,0,-0.07,-0.25,-0.04,-0.13,0.31,0.28,0.78,0.04,0.14,-0.13,-0.27,-0.91,0.22,0.09,-0.17,-0.46,-0.05,0.3,0.01,0.66,0.77,0.07,-0.51,-0.26,-0.34,0.13,-0.6,0.19,0.19,0.7,-0.81,-0.19,-0.26,-0.24,0.76,0.24,-0.04,0.15,-0.04,-0.2,-0.08,-0.04,-0.18,0.13,-0.12,-0.16,-0.16,"S/G2"
"YLR303W",0.12,1.42,-0.09,-0.38,0.16,-0.2,0.24,-0.08,0.12,0.78,1.01,0.6,0.56,0.08,-0.14,-0.57,-0.51,-0.89,-0.25,-0.46,-0.02,-0.42,-0.82,-1.55,-0.26,1.14,1.52,0.37,-0.65,-1.37,-1.22,-1.19,-0.5,0.59,1.2,0.79,0.2,0.16,0.59,-0.19,0.12,-0.57,0.16,0.32,0.46,0.71,-0.89,-0.43,-0.38,0.36,0.52,0.08,-0.04,0,-0.71,0.19,-0.251,0,0.01,0.33,0.19,0.41,0.36,-0.53,2.44,0.38,0.11,0.16,-0.65,-0.62,-0.43,-0.21,-0.02,-0.23,0.11,-0.28,-0.23,"S/G2"
"YLR373C",0.83,0.93,-0.01,-0.22,-0.6,-0.31,-0.12,-0.1,0.48,0,0.32,0.06,0.31,-0.16,-0.23,-0.25,0.1,-0.03,0.45,0.08,0.05,-0.05,-0.27,-0.09,0.69,0.68,0.49,0.53,0,0.12,-0.54,-0.05,-0.52,0.24,0.05,0.54,0.08,0.44,0.08,0.08,-0.27,-0.76,-0.65,-0.35,-0.21,-0.31,-0.59,-0.73,0.25,0.42,0.52,0.45,0.27,0.35,-0.38,0.04,-0.16,-0.11,0,0.28,0.0875,-0.26,-0.38,-0.23,-0.49,-0.83,-0.13,-0.1,0.43,0.52,0.15,0.45,0.46,-0.15,0.17,-0.23,-0.03,"S/G2"
"YLR437C",0.18,0.43,-0.1,-0.2,-0.4,-0.36,-0.43,0.06,0.07,0.07,0.52,0.06,0.2,0.03,0.03,-0.3,-0.05,0.03,0.24,0.45,-0.04,-0.17,0.02,-0.42,-0.09,0.77,0.47,0.73,0.01,0.3,-0.15,-0.31,-0.53,-0.12,-0.27,0.08,0.42,0.63,0.98,0.45,0.02,-0.64,-0.64,-0.62,-0.74,-0.36,-0.9,-0.57,-0.17,0.15,0.69,0.31,0.36,-0.2,0.15,0.37,-0.31,-0.1,-0.09,0.192857142857143,-0.11,0.39,0.02,0.02,0.07,-0.08,0.01,-0.29,-0.02,0.08,0.08,-0.01,-0.04,-0.25,0.2,0.36,-0.12,"S/G2"
